2017-09-10;19:30:00;0.18
2017-09-10;20:00:00;0.17
2017-09-10;22:30:00;0.15
2017-09-10;23:30:00;0.14
2017-09-10;23:30:00;0.14
2017-09-10;23:30:00;0.14
2017-09-10;23:30:00;0.14
2017-09-10;23:30:00;0.14
2017-09-11;15:30:00;0.12
2017-09-11;18:30:00;0.12
2017-09-11;19:30:00;0.12
2017-09-11;19:30:00;0.12
2017-09-11;22:30:00;0.13
2017-09-11;22:30:00;0.13
2017-09-11;22:30:00;0.13
2017-09-11;23:30:00;0.12
2017-09-11;23:30:00;0.12
2017-09-11;23:30:00;0.12
2017-09-11;23:30:00;0.12
2017-09-11;23:30:00;0.12
2017-09-11;23:30:00;0.12
2017-09-11;23:30:00;0.12
2017-09-12;11:30:00;0.26
2017-09-12;14:00:00;0.26
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;15:30:00;0.29
2017-09-12;18:30:00;0.1
2017-09-12;18:30:00;0.1
2017-09-12;18:30:00;0.1
2017-09-12;18:30:00;0.1
2017-09-12;19:00:00;0.09
2017-09-12;19:00:00;0.09
2017-09-12;22:30:00;0.09
2017-09-12;22:30:00;0.09
2017-09-12;22:30:00;0.09
2017-09-12;23:30:00;0.1
2017-09-12;23:30:00;0.1
